	pixel_count	success	i	state_diff	state_diff_restore_mag	state_diff_restore_ang	meas_diff	meas_diff_restore	index	injection	restore_injection
78	1	[False]	5	[ 0.0073461]	5.022320573904379e-09	-2.5906303410511473	[ 0.02094285]	[ 0.28183762]	5	-0.02347796025811867	-0.23475612462092857
79	1	[False]	0	[ 0.04197123]	1.1296762861343694e-07	15.403775542637028	[ 0.0185594]	[ 0.28291234]	0	0.041417417837592986	0.6623473460587872
80	1	[False]	0	[ 0.02380188]	3.6066047818462386e-08	-8.776583074101467	[ 0.02343983]	[ 0.2711464]	0	-0.0226961718307114	-0.3629571799167368
81	1	[False]	2	[ 0.12611106]	1.1793733811837617e-06	49.6392134929968	[ 0.05699475]	[ 0.88312089]	2	0.08168124448988408	2.042031112247102
82	1	[False]	5	[ 0.01199616]	1.3815609968997495e-08	-4.151218986084979	[ 0.03407336]	[ 0.39194661]	5	-0.04059235510605688	-0.4058829587054627
83	1	[False]	0	[ 0.00926183]	5.542468341162653e-09	3.391793468213738	[ 0.02928523]	[ 0.27669908]	0	0.011519909274383067	0.18422638911593406
84	1	[False]	0	[ 0.0028116]	5.017339566391372e-10	-1.039892651405732	[ 0.01912768]	[ 0.23540118]	0	-0.0028629398877175307	-0.045784134684378766
85	1	[False]	2	[ 0.02952263]	6.598699593996426e-08	11.904643697724397	[ 0.0261486]	[ 0.34819584]	2	0.022068370739916455	0.5517092684979114
86	1	[False]	0	[ 0.02427026]	3.618410050354193e-08	-9.15678196831375	[ 0.03558094]	[ 0.56502162]	0	-0.023604579851165652	-0.37748444097984124
87	1	[False]	5	[ 0.00896726]	7.436554714031775e-09	-3.113401385921251	[ 0.02542865]	[ 0.41459188]	5	-0.02776742509620809	-0.2776464835369846
88	1	[False]	1	[ 0.02919091]	2.123311251584913e-08	-14.997808668519813	[ 0.04280856]	[ 0.5249991]	1	-0.02163552066373006	-0.43259141791095057
89	1	[False]	1	[ 0.02361575]	1.4159271046707117e-08	-12.032842313919518	[ 0.03682194]	[ 0.57580591]	1	-0.017582647206042856	-0.3515562395612238
90	1	[False]	3	[ 0.00234338]	3.1081227079424385e-10	-0.9186152114462656	[ 0.03951441]	[ 0.47445099]	3	-0.01632359331764951	-0.09789258912594412
91	1	[False]	0	[ 0.06207488]	2.4743345046962604e-07	22.714901318097635	[ 0.02481733]	[ 0.27109098]	0	0.06064650460761228	0.9698589016849358
92	1	[False]	3	[ 0.00063466]	1.796945695231195e-11	-0.28095630393761883	[ 0.01537061]	[ 0.20201321]	3	-0.0038764989187312195	-0.023247364015631124
93	1	[False]	0	[ 0.06010959]	2.285898233452438e-07	22.141865681329485	[ 0.0204058]	[ 0.20934025]	0	0.05993597908556547	0.9584961775363633
94	1	[False]	3	[ 0.00677533]	1.7595984253852578e-09	3.2284202068367525	[ 0.03187453]	[ 0.47748371]	3	0.03573630247682811	0.21431060595353818
95	1	[False]	4	[ 0.00095089]	2.055507868968902e-11	-0.5026995952562584	[ 0.00924914]	[ 0.13762804]	4	-0.004283946218584125	-0.0299833395838703
96	1	[False]	0	[ 0.03802186]	8.816828418703288e-08	14.479142448123293	[ 0.03261488]	[ 0.41673152]	0	0.039248429512702306	0.6276608847671354
97	1	[False]	0	[ 0.00568701]	2.0378838728172565e-09	-2.1237073710847008	[ 0.02404408]	[ 0.35978956]	0	-0.006571327806103711	-0.10508867427521057
98	1	[False]	0	[ 0.01150385]	8.45950307716622e-09	4.212590159027408	[ 0.01489966]	[ 0.22171781]	0	0.011080787286019822	0.17720395027802904
99	1	[False]	0	[ 0.02500244]	3.886158178444594e-08	-9.376826163512083	[ 0.04713238]	[ 0.5720805]	0	-0.024519896306745795	-0.39212218173747887
