	pixel_count	i	state_diff_restore_mag	state_diff_restore_ang	meas_diff	meas_diff_restore	index	injection	restore_injection
31	1	0	4.280748069285245e-05	2.3852384508987425	[ 0.19135204]	[ 3.03259952]	0	0.009895335028148622	0.43984764200120613
32	1	0	4.2815998196665817e-05	2.239216462620398	[ 0.41037275]	[ 3.8877928]	0	-0.009984224586700403	-0.44379878287883284
33	1	0	4.339245259732394e-05	2.3687093101205843	[ 0.20877353]	[ 1.41232488]	0	-0.009984560447956344	-0.44381371191165936
34	1	0	4.110279083291424e-05	2.258587680116783	[ 0.31104116]	[ 2.50830225]	0	-0.009765655218408982	-0.4340833744582791
35	1	0	3.6293885111948754e-05	2.0395820877815294	[ 0.6193231]	[ 1.7249659]	0	-0.009253535896978544	-0.4113196706206962
36	1	0	4.237299263443184e-05	2.3167744006040683	[ 0.19184074]	[ 2.50185949]	0	0.009849284791926729	0.437800709001143
37	1	0	4.326886534644636e-05	2.2114756496473977	[ 0.27885735]	[ 3.00653244]	0	-0.009615267284709829	-0.4273986308053518
38	1	0	4.1462630033350933e-05	2.300022368555089	[ 0.23691556]	[ 2.72690679]	0	0.009701663039072647	0.43123892208677905
39	1	0	3.919352889059091e-05	2.2718100256186737	[ 0.2517721]	[ 0.86540763]	0	-0.009992671123114456	-0.44417423142243745
40	1	0	4.094479680061269e-05	2.1760787242966035	[ 0.36140673]	[ 4.98382777]	0	0.009873599128570117	0.4388814812649416
41	1	2	4.637557268205583e-06	2.1341657064407613	[ 0.29275983]	[ 4.0435834]	2	0.00986882627818015	0.18580532675243677
42	1	0	4.134685397128024e-05	2.2669791140977935	[ 0.4099794]	[ 3.09656892]	0	0.009920765702135048	0.4409780354599028
43	1	0	4.336228966717037e-05	2.3449037311292997	[ 0.25517472]	[ 1.22813726]	0	-0.009894223478402145	-0.4397982336149752
44	1	0	4.149238765194241e-05	2.259058612951666	[ 0.3074675]	[ 1.02842032]	0	-0.00960124556856293	-0.4267753655226222
45	1	0	4.171048104750774e-05	2.3514992793958056	[ 0.34096302]	[ 2.16983903]	0	-0.009866721610909951	-0.4385757756049472
46	1	0	4.223357439081532e-05	2.310103086415451	[ 0.20526486]	[ 1.24058115]	0	0.009992125335521464	0.44414997116392896
47	1	0	4.211774766482712e-05	2.2982811933385974	[ 0.25395873]	[ 3.19924393]	0	0.009723849070035795	0.43222509116309094
48	1	0	3.725522160524797e-05	2.195530904464818	[ 0.54404423]	[ 3.38553953]	0	-0.009850111839343244	-0.43783747125880706
49	1	0	4.266473054892472e-05	2.2626957713297573	[ 0.45786243]	[ 3.846391]	0	0.009958166593614941	0.442640505086184
50	1	0	4.0500521660158384e-05	2.3334941470317316	[ 0.25967704]	[ 2.10651266]	0	-0.00999192819581999	-0.4441412083041984
51	1	2	4.070144892009964e-06	2.036946453189614	[ 0.50614598]	[ 5.64822332]	2	-0.009907947610312386	-0.18654188363315646
52	1	0	4.248282313312757e-05	2.3562022232241016	[ 0.17382456]	[ 1.19217863]	0	-0.009956914921190272	-0.4425848682469075
53	1	2	5.027413368052791e-06	2.0801665392456603	[ 0.48878466]	[ 4.0709178]	2	-0.00995269302120878	-0.1873843278568083
54	1	0	4.2077174783328175e-05	2.314602378591436	[ 0.30609454]	[ 2.54713275]	0	0.009885231248746833	0.43939852900679666
55	1	0	4.193384349293616e-05	2.3660458191142157	[ 0.35403289]	[ 2.17924398]	0	0.00992789871922176	0.4412950980694071
56	1	0	4.2086875439384386e-05	2.259335538531675	[ 0.26176531]	[ 3.69154575]	0	0.009841424490674046	0.4374513186104612
57	1	0	3.9411264657784884e-05	2.2767159216881816	[ 0.50768572]	[ 2.00640293]	0	-0.009941900371530065	-0.4419174715145113
58	1	0	4.016921520233474e-05	2.209127575069526	[ 0.23770338]	[ 0.9251479]	0	-0.00990984140574948	-0.4404924504855643
59	1	2	4.570162296824165e-06	2.089873088585627	[ 0.29129123]	[ 4.01783923]	2	-0.009893414712123636	-0.18626826549250775
60	1	0	4.223973751060761e-05	2.308157348228626	[ 0.23819205]	[ 2.9146748]	0	0.009677981836410837	0.4301862926284616
61	1	0	4.238143861345911e-05	2.3535367859552063	[ 0.29077731]	[ 2.83167451]	0	0.009927522315879341	0.4412783669408366
62	1	0	3.981058001500948e-05	2.224414657558269	[ 0.27162853]	[ 2.34447681]	0	0.009363818819851244	0.4162217465423877
63	1	0	4.2851987481329346e-05	2.3577281424674554	[ 0.32319198]	[ 1.90155175]	0	-0.009977639607204995	-0.4435060805402619
64	1	0	4.2895048856683715e-05	2.227887846488069	[ 0.54457808]	[ 2.76330988]	0	-0.00999413208851237	-0.44423917133437474
65	1	0	3.977292180090686e-05	2.278592536994767	[ 0.20921539]	[ 1.00115697]	0	0.009853993341466645	0.43801000402819223
66	1	0	4.168623089806367e-05	2.289865724604716	[ 0.37485471]	[ 2.09768443]	0	0.009870436051518511	0.4387408824899977
67	1	0	4.1637808084526995e-05	2.314417679689567	[ 0.21556341]	[ 2.79912139]	0	0.009932753781140748	0.44151090557170614
68	1	0	4.3412643670803774e-05	2.3567388554781012	[ 0.2674607]	[ 2.67918663]	0	0.009943213743434683	0.44197585089567154
69	1	0	4.280137717693755e-05	2.357460141212392	[ 0.42325236]	[ 1.51809378]	0	-0.009974635170760726	-0.4433725333403141
70	1	0	4.2514297365903175e-05	2.347999576183849	[ 0.37263395]	[ 1.97500555]	0	-0.009941165266145705	-0.44188479608017645
71	1	0	4.1266551613405866e-05	2.3354545250466243	[ 0.34250047]	[ 2.75574895]	0	0.009963965674298959	0.4428982742225886
72	1	0	4.115227162815316e-05	2.309324168569126	[ 0.2717637]	[ 1.31288705]	0	0.009817511535323883	0.4363883877451465
73	1	0	4.103307425995517e-05	2.262642356859839	[ 0.21814955]	[ 2.07770108]	0	0.00952633979656395	0.4234458039572675
74	1	0	3.985030055098093e-05	2.277784845781194	[ 0.33226474]	[ 2.76701245]	0	-0.009846824200888017	-0.4376913357294722
75	1	0	4.210471808874239e-05	2.2387920761584787	[ 0.49161883]	[ 4.07613528]	0	0.00993976098845237	0.4418223759367077
76	1	0	3.8761144876442444e-05	2.2401408493232178	[ 0.35342811]	[ 3.4924298]	0	0.009600372341950039	0.42673655059967913
77	1	0	4.0077823400430646e-05	2.303236211787214	[ 0.4899679]	[ 3.90919261]	0	0.009983036445828103	0.44374597001705907
78	1	0	4.06928509470994e-05	2.3022751707028863	[ 0.30147991]	[ 3.40180344]	0	0.009704968338410025	0.4313858426423255
79	1	0	4.1712552309558504e-05	2.2555435995290836	[ 0.32941515]	[ 3.43961352]	0	-0.009848366071861821	-0.43775987189425786
80	1	0	4.1631463170155314e-05	2.3212008208089223	[ 0.3835664]	[ 2.60369795]	0	0.009804086635200014	0.4357916509346405
81	1	2	4.122415185214834e-06	2.0710106619548485	[ 0.35253065]	[ 1.14334719]	2	-0.009470199768724416	-0.17830018614565896
82	1	0	4.093474447741663e-05	2.2570900416129596	[ 0.40919475]	[ 2.27659005]	0	-0.00979029308896391	-0.43517852780444566
83	1	0	4.30697113280587e-05	2.342006557835908	[ 0.2724323]	[ 3.2697535]	0	0.009905403680984129	0.4402951936197444
84	1	0	4.047921001903987e-05	2.2038237103438028	[ 0.33669357]	[ 4.77897648]	0	0.009876449015464006	0.4390081587373749
85	1	0	3.772498369269961e-05	2.232190868055987	[ 0.75900656]	[ 3.63298905]	0	-0.009933593840964022	-0.44154824623085065
86	1	0	4.229566752922409e-05	2.32537879663969	[ 0.1784687]	[ 2.82657121]	0	0.009790604149185384	0.43519235443129023
87	1	0	4.215714335442655e-05	2.213325573257993	[ 0.41092621]	[ 3.69862162]	0	-0.009846657974349618	-0.4376839469598404
88	1	0	4.019270241273354e-05	2.2531572680368464	[ 0.30400137]	[ 1.9419955]	0	0.009784263293322404	0.43491050338818077
89	1	0	4.281079173029667e-05	2.253132805372759	[ 0.34237051]	[ 3.51355744]	0	0.009834838415752386	0.43715856758019345
90	1	0	4.2260178923170244e-05	2.2348564035089105	[ 0.45227495]	[ 2.80159329]	0	-0.009850860842318416	-0.4378707644410535
91	1	0	4.189649224284331e-05	2.2828909613331234	[ 0.31729026]	[ 2.71100372]	0	-0.009869553352657816	-0.4387016465256398
92	1	0	3.743627667440741e-05	2.1052616253387644	[ 0.29813928]	[ 2.33784736]	0	0.008904779923720218	0.3958174676093636
93	1	2	5.186548829305693e-06	2.193037038987025	[ 0.23134362]	[ 1.73891998]	2	0.00992549148347143	0.18687219090505836
94	1	0	4.2192351818348683e-05	2.339379036655073	[ 0.37732898]	[ 1.15612188]	0	-0.009997026134143995	-0.4443678116627005
95	1	0	4.1226246952907886e-05	2.249452416336932	[ 0.19606203]	[ 2.32642871]	0	-0.009674167575247947	-0.43001674871977114
96	1	0	4.133784770954385e-05	2.2789573609624574	[ 0.43746887]	[ 1.1199876]	0	-0.009792505398017305	-0.43527686494186907
97	1	0	4.166122674953421e-05	2.279658448291022	[ 0.30273181]	[ 2.36569743]	0	-0.009582312418370684	-0.4259337869965768
98	1	0	3.890401124961862e-05	2.2625475032911577	[ 0.43959324]	[ 3.71800533]	0	0.009978766872200872	0.4435561874693287
99	1	2	4.75535988808673e-06	2.230634451846724	[ 0.24401932]	[ 2.30792589]	2	0.009922755276661142	0.18682067497133767
