	pixel_count	i	state_diff_restore_mag	state_diff_restore_ang	meas_diff	meas_diff_restore	index	injection	restore_injection
22	1	38	0.00011118787497321758	2.2089301476250847	[ 0.58611204]	[ 0.87330071]	38	0.009491206732600337	0.061370142732993786
23	1	22	0.00015919728279112366	2.4420358420662223	[ 0.36926949]	[ 0.92325876]	22	-0.009738211346648663	-0.09330569819677949
24	1	22	0.0001538879573341756	2.4442022947185555	[ 0.44075616]	[ 0.59723943]	22	0.00985977083783915	0.09447040830567202
25	1	22	0.0001578250029682371	2.407785527005784	[ 0.34164839]	[ 0.70350522]	22	-0.009776152100783779	-0.09366922373844969
26	1	38	0.00011354867339119501	2.3509139574996865	[ 0.42629661]	[ 0.53357302]	38	0.009853011809416874	0.06370957435968952
27	1	22	0.00015936882406464292	2.507554090211014	[ 0.34490374]	[ 0.72184366]	22	-0.009690684917504114	-0.09285032846857391
28	1	22	0.00015544917404675118	2.338983154601089	[ 0.5960755]	[ 0.91662003]	22	0.009802631610198693	0.09392293450995774
29	1	38	0.00010198763519519982	2.2389773550254612	[ 0.59559403]	[ 0.77995361]	38	-0.00963331064938666	-0.062288986658934155
30	1	22	0.0001624441069364435	2.495752717768237	[ 0.39246277]	[ 0.60082502]	22	0.009833919487659513	0.09422271617906085
31	1	22	0.00015892939299355646	2.456248423641867	[ 0.57131444]	[ 0.70825617]	22	-0.009682871346307997	-0.09277546351751544
32	1	22	0.00015899676144082164	2.4791579144592704	[ 0.43069286]	[ 0.86261864]	22	-0.009975747155210993	-0.0955816237929386
33	1	22	0.00016212581932528725	2.512951866637796	[ 0.23270053]	[ 0.5062598]	22	0.00988724862113459	0.09473368393853894
34	1	22	0.00014828465431970805	2.285152016432292	[ 0.46388683]	[ 0.89657803]	22	0.0092641095618481	0.08876313935589138
35	1	38	0.00010756467789396762	2.14005838229144	[ 0.79662382]	[ 1.35350887]	38	-0.009459729604863205	-0.06116661162504549
36	1	22	0.00014615556806318875	2.2738141615405985	[ 0.48401957]	[ 1.08251612]	22	0.009705902093470444	0.0929961303183777
37	1	22	0.00015873358160223283	2.5060266376684686	[ 0.3545782]	[ 0.44685284]	22	0.009910496456687876	0.0949564307501092
38	1	22	0.0001400504618885856	2.1407194998381116	[ 0.39202609]	[ 0.8125224]	22	0.008830392534485896	0.08460752302992315
39	1	22	0.00015993446886519713	2.4110986355607316	[ 0.55297924]	[ 0.93558155]	22	-0.009952056390535152	-0.09535463310027349
40	1	22	0.00014497854560613366	2.250499606835961	[ 0.59363449]	[ 0.83276724]	22	-0.009093476719426811	-0.08712823783951604
41	1	22	0.00015984373241628713	2.5140153477017817	[ 0.33941909]	[ 0.64998152]	22	-0.009816002871739565	-0.09405104991528546
42	1	22	0.00015228545188894493	2.345938473789656	[ 0.46884947]	[ 0.67461662]	22	-0.009426832863376583	-0.09032225639715638
43	1	22	0.00015994663625940042	2.4815843808141307	[ 0.58959898]	[ 0.79817071]	22	-0.009846243065101587	-0.09434079330396433
44	1	22	0.000155316202640865	2.400652296446524	[ 0.58555892]	[ 0.59720387]	22	0.009647378024025958	0.0924353877994023
45	1	22	0.00015443063527353917	2.310421276303564	[ 0.58116334]	[ 0.79989813]	22	0.009598769892887509	0.09196965385171237
46	1	22	0.0001438365623356308	2.3030827461380734	[ 0.44037781]	[ 0.589611]	22	0.009067675524150052	0.0868810262670913
47	1	22	0.00016013135969661363	2.4712027455862073	[ 0.36304968]	[ 0.52266504]	22	0.009835031152515515	0.09423336748471214
48	1	22	0.0001602550902962685	2.4740137143293017	[ 0.38159233]	[ 0.56738123]	22	-0.009938318366737278	-0.09522300359905654
49	1	22	0.00015857247889028425	2.4551606479126735	[ 0.44429616]	[ 0.55027501]	22	-0.009553625566067927	-0.09153710799872322
50	1	22	0.00015660456508415077	2.3750193061072093	[ 0.48380912]	[ 0.68428058]	22	0.009851916366115548	0.0943951514702995
51	1	22	0.00016233559727674152	2.443618540991627	[ 0.37194816]	[ 0.77018816]	22	-0.009990548139086385	-0.09572343793984227
52	1	22	0.00014766331613047523	2.372913617455746	[ 0.40521448]	[ 0.84512808]	22	0.009692841258269693	0.09287098923198522
53	1	22	0.0001583950084449448	2.4338879386692494	[ 0.59214977]	[ 0.59322463]	22	-0.00971988205025658	-0.09313007787632838
54	1	22	0.00016078439891309415	2.4568620999751762	[ 0.31040388]	[ 0.62098564]	22	-0.00977521659761784	-0.09366026030841557
55	1	22	0.00015009643793095773	2.334969504321555	[ 0.58925852]	[ 0.84386483]	22	-0.00953785475299633	-0.09138600153035903
56	1	22	0.00015587372541414624	2.41990856858376	[ 0.42326039]	[ 0.62142715]	22	-0.00958971166875858	-0.09188286338304345
57	1	22	0.00015593386828893774	2.3963598862369593	[ 0.46452484]	[ 0.78874824]	22	-0.009711190330003238	-0.093046799027893
58	1	22	0.0001497147312764513	2.34015396641539	[ 0.38095474]	[ 0.58613459]	22	-0.009428058237991083	-0.09033399720148776
59	1	22	0.00015666502922784264	2.506259862112037	[ 0.75972666]	[ 0.73484935]	22	-0.009707881162095934	-0.09301509256650596
60	1	22	0.0001559926810860146	2.45576547700296	[ 0.5468049]	[ 0.97287931]	22	0.009956044485472888	0.09539284463310992
61	1	22	0.000149771829843659	2.325401615676569	[ 0.32172972]	[ 0.73166069]	22	0.00945550421584398	0.09059696809368749
62	1	22	0.0001613648229837894	2.446635819479871	[ 0.52153937]	[ 0.69679283]	22	-0.009869163877506137	-0.09456040677593729
63	1	22	0.00016460821330555042	2.5977557586116227	[ 0.32156711]	[ 0.63842055]	22	0.009957907674425368	0.0954106965917392
64	1	22	0.00015764262408035634	2.4018470445835947	[ 0.59638486]	[ 0.91776869]	22	-0.009910965579719226	-0.09496092560552179
65	1	22	0.00015706143736882172	2.3406225041162934	[ 0.35099478]	[ 0.68084099]	22	-0.00984714259471477	-0.09434941205700008
66	1	22	0.00015836873084296155	2.4794628137895023	[ 0.33986134]	[ 0.53988225]	22	-0.009784799204326464	-0.09375207509633357
67	1	22	0.00013216679811489662	1.9981683026895705	[ 0.72912443]	[ 1.96403597]	22	0.009183133704941938	0.08798727728053067
68	1	22	0.00015166423887036373	2.4190071118588046	[ 0.45483595]	[ 0.75900746]	22	0.009557489339355638	0.0915741283561021
69	1	22	0.0001634869545704687	2.5325919480698076	[ 0.34674449]	[ 0.72915829]	22	-0.009948856988686442	-0.09532397835140026
70	1	22	0.00016278070330622008	2.4856717259509242	[ 0.53331951]	[ 0.71549621]	22	0.009989695263938992	0.09571526620190504
71	1	22	0.00015679970026016843	2.4057161870740087	[ 0.37174674]	[ 0.77532649]	22	0.00970000889922803	0.09293966526706343
72	1	22	0.0001564046168321953	2.5133030820715136	[ 0.30316098]	[ 0.53458461]	22	-0.009799000472249391	-0.09388814312481031
73	1	22	0.00015804242789740908	2.4502045981808425	[ 0.51386215]	[ 0.68273781]	22	-0.00977673788369101	-0.09367483635879703
74	1	38	0.00011215534895681056	2.1926405371500164	[ 0.46891622]	[ 0.59279787]	38	-0.009410665436499903	-0.06084936271240838
75	1	22	0.0001545203894375291	2.382892537064897	[ 1.25023856]	[ 1.18188699]	22	-0.009891511524885153	-0.0947745285245346
76	1	22	0.00015940459281182928	2.4656444705842744	[ 0.86036169]	[ 0.93500682]	22	0.009849132858417873	0.094368481569645
77	1	22	0.00015931915760003523	2.445906985858318	[ 0.32550242]	[ 0.59591363]	22	-0.009665424763544133	-0.09260830082942174
78	1	22	0.00015700627028936154	2.436222889819291	[ 0.88201428]	[ 0.85932683]	22	-0.00997206963712058	-0.09554638802110711
79	1	22	0.00015818087905627998	2.4354647952269155	[ 0.44578413]	[ 0.61255882]	22	-0.009759442117503262	-0.09350911870464575
80	1	22	0.00015394774377397447	2.3809897773958157	[ 0.47169301]	[ 0.77295347]	22	0.009841471770982164	0.09429507762648849
81	1	22	0.00016373771697253403	2.498533198877576	[ 0.35760922]	[ 0.64077594]	22	-0.009983714247440252	-0.09565795969042401
82	1	22	0.00015607303589626476	2.3801332027914186	[ 0.51338384]	[ 1.03837426]	22	-0.009750734662947673	-0.09342568909956682
83	1	22	0.000155397411286895	2.3674578973854445	[ 0.31543811]	[ 0.52999474]	22	-0.009648421759689623	-0.09244538824829014
84	1	22	0.00016112875491391954	2.436606214985074	[ 0.37095308]	[ 0.57763557]	22	0.009805054885782045	0.09394615288263208
85	1	22	0.000160936066210704	2.5044893997956783	[ 0.38881596]	[ 0.54346924]	22	-0.009836136749558824	-0.0942439606522229
86	1	22	0.0001631080523131212	2.491031143278877	[ 0.6535188]	[ 0.76100244]	22	0.009945407378982848	0.09529092626098624
87	1	22	0.0001525536978245201	2.456008840064874	[ 0.72560421]	[ 0.67639488]	22	0.009858445968658078	0.0944577142041005
88	1	22	0.00014716885089893772	2.4244942999404904	[ 1.12711036]	[ 0.87263923]	22	-0.009556376562578154	-0.09156346639668632
89	1	22	0.00015304888188860666	2.3638585213835452	[ 1.11922124]	[ 1.10726279]	22	-0.009984682928748418	-0.09566724101351008
90	1	22	0.00015667966932042532	2.4480214740933914	[ 0.59494813]	[ 0.70739585]	22	0.00972042963469638	0.09313532450187988
91	1	38	0.00010904216110696474	2.2510804678036815	[ 0.34209323]	[ 0.72788288]	38	-0.009528098757475206	-0.061608686565834694
92	1	22	0.00015483539968708104	2.3665108369643097	[ 0.39320547]	[ 0.58969857]	22	0.009563902994689772	0.09163558015332057
93	1	22	0.00015064944058673646	2.2498535125790426	[ 0.90209735]	[ 0.87752926]	22	0.009551565679907626	0.09151737140546692
94	1	22	0.00015134769141667004	2.331056547844365	[ 1.00483663]	[ 0.94658681]	22	-0.009686867016224059	-0.09281374762924918
95	1	22	0.00016007018923769323	2.4690454907312183	[ 0.38758092]	[ 0.58651877]	22	0.009908746589347046	0.09493966457116977
96	1	38	0.00011910128265624209	2.2288280690824918	[ 0.4474204]	[ 0.68044656]	38	-0.009949238988128764	-0.0643317792972406
97	1	38	0.00011762080520416607	2.3311310735258064	[ 0.28804348]	[ 0.68222797]	38	-0.009797817015472516	-0.0633526848220453
98	1	22	0.0001574906304475654	2.4476215668744103	[ 0.36520766]	[ 0.60443591]	22	-0.0098179989388988	-0.09407017503316495
99	1	22	0.00014717063993252566	2.3100565756343445	[ 0.42377482]	[ 0.81336926]	22	-0.00938201489869604	-0.08989283755036623
